,Average,Minimum,Maximum,Date,Month,Year
326,26.3,22.380000000000003,30.6,23.0,11.0,1993.0
327,26.89,22.990000000000002,30.78,24.0,11.0,1993.0
328,26.18,23.47,30.36,25.0,11.0,1993.0
329,29.09,26.04,33.18,26.0,11.0,1993.0
330,28.7,25.74,32.4,27.0,11.0,1993.0
331,27.63,23.7,31.259999999999998,28.0,11.0,1993.0
332,28.79,27.099999999999998,33.58,29.0,11.0,1993.0
333,28.64,26.67,31.28,30.0,11.0,1993.0
334,28.2,26.86,31.4,1.0,12.0,1993.0
335,28.09,24.68,32.18,2.0,12.0,1993.0
336,24.46,21.14,29.92,3.0,12.0,1993.0
337,28.21,25.700000000000003,33.42,4.0,12.0,1993.0
338,24.67,22.740000000000002,30.340000000000003,5.0,12.0,1993.0
339,27.12,23.53,30.240000000000002,6.0,12.0,1993.0
340,24.61,20.77,30.22,7.0,12.0,1993.0
341,25.23,22.78,29.46,8.0,12.0,1993.0
342,28.4,24.619999999999997,32.8,9.0,12.0,1993.0
343,29.27,25.36,32.54,10.0,12.0,1993.0
344,24.49,22.31,27.979999999999997,11.0,12.0,1993.0
345,28.17,25.44,31.340000000000003,12.0,12.0,1993.0
346,24.0,21.46,26.0,13.0,12.0,1993.0
347,24.13,21.65,29.259999999999998,14.0,12.0,1993.0
348,29.58,25.97,34.16,15.0,12.0,1993.0
349,29.55,28.2,32.1,16.0,12.0,1993.0
350,24.48,22.130000000000003,26.96,17.0,12.0,1993.0
351,25.17,23.330000000000002,29.340000000000003,18.0,12.0,1993.0
352,28.86,26.05,31.72,19.0,12.0,1993.0
353,27.02,23.28,31.04,20.0,12.0,1993.0
354,26.35,24.23,30.700000000000003,21.0,12.0,1993.0
355,24.92,22.610000000000003,28.840000000000003,22.0,12.0,1993.0
356,29.61,26.99,35.22,23.0,12.0,1993.0
357,27.93,25.15,30.86,24.0,12.0,1993.0
358,25.67,24.560000000000002,31.340000000000003,25.0,12.0,1993.0
359,26.39,24.42,31.78,26.0,12.0,1993.0
360,27.759999999999998,24.0,33.519999999999996,27.0,12.0,1993.0
361,27.4,23.439999999999998,32.8,28.0,12.0,1993.0
362,27.509999999999998,25.36,33.019999999999996,29.0,12.0,1993.0
363,27.31,24.39,30.619999999999997,30.0,12.0,1993.0
364,25.73,23.04,29.46,31.0,12.0,1993.0
0,27.7,26.46,33.4,1.0,1.0,1994.0
1,28.67,25.14,33.34,2.0,1.0,1994.0
2,25.38,23.779999999999998,29.759999999999998,3.0,1.0,1994.0
3,25.6,22.37,30.200000000000003,4.0,1.0,1994.0
4,25.03,22.84,28.060000000000002,5.0,1.0,1994.0
5,23.5,22.3,29.0,6.0,1.0,1994.0
6,26.240000000000002,24.130000000000003,30.480000000000004,7.0,1.0,1994.0
7,25.31,24.15,30.619999999999997,8.0,1.0,1994.0
8,25.85,23.19,30.700000000000003,9.0,1.0,1994.0
9,28.55,27.240000000000002,31.1,10.0,1.0,1994.0
10,28.7,25.48,32.4,11.0,1.0,1994.0
11,27.06,23.54,32.12,12.0,1.0,1994.0
12,25.4,22.659999999999997,29.799999999999997,13.0,1.0,1994.0
13,24.23,21.85,28.46,14.0,1.0,1994.0
14,23.9,20.02,28.799999999999997,15.0,1.0,1994.0
15,23.1,21.82,25.200000000000003,16.0,1.0,1994.0
16,23.11,21.93,28.22,17.0,1.0,1994.0
17,25.24,22.08,27.479999999999997,18.0,1.0,1994.0
18,26.759999999999998,24.0,29.519999999999996,19.0,1.0,1994.0
19,26.04,24.55,30.08,20.0,1.0,1994.0
20,24.22,20.799999999999997,28.439999999999998,21.0,1.0,1994.0
21,23.85,19.98,26.700000000000003,22.0,1.0,1994.0
22,27.1,24.92,30.200000000000003,23.0,1.0,1994.0
23,23.78,22.310000000000002,28.560000000000002,24.0,1.0,1994.0
24,28.04,24.36,31.08,25.0,1.0,1994.0
25,25.32,22.490000000000002,29.64,26.0,1.0,1994.0
26,23.77,22.59,28.54,27.0,1.0,1994.0
27,23.74,19.74,29.479999999999997,28.0,1.0,1994.0
28,28.740000000000002,25.700000000000003,33.480000000000004,29.0,1.0,1994.0
29,23.74,21.669999999999998,28.479999999999997,30.0,1.0,1994.0
30,23.74,21.81,28.479999999999997,31.0,1.0,1994.0
31,25.77,23.259999999999998,29.54,1.0,2.0,1994.0
32,25.33,22.43,29.659999999999997,2.0,2.0,1994.0
33,24.43,22.56,26.86,3.0,2.0,1994.0
34,25.49,22.22,28.979999999999997,4.0,2.0,1994.0
35,25.83,23.33,28.659999999999997,5.0,2.0,1994.0
36,24.47,21.119999999999997,29.939999999999998,6.0,2.0,1994.0
37,25.97,24.119999999999997,29.939999999999998,7.0,2.0,1994.0
38,26.05,23.42,29.1,8.0,2.0,1994.0
39,27.48,26.28,30.96,9.0,2.0,1994.0
40,29.41,26.42,33.82,10.0,2.0,1994.0
41,24.74,21.189999999999998,27.479999999999997,11.0,2.0,1994.0
42,29.92,26.53,34.84,12.0,2.0,1994.0
43,26.33,24.27,28.659999999999997,13.0,2.0,1994.0
44,24.03,21.630000000000003,29.060000000000002,14.0,2.0,1994.0
45,26.61,25.38,31.22,15.0,2.0,1994.0
46,28.12,26.37,31.240000000000002,16.0,2.0,1994.0
47,24.47,23.13,29.939999999999998,17.0,2.0,1994.0
48,24.0,21.38,27.0,18.0,2.0,1994.0
49,28.96,26.3,31.92,19.0,2.0,1994.0
50,28.02,24.97,30.04,20.0,2.0,1994.0
51,24.88,22.86,27.759999999999998,21.0,2.0,1994.0
52,25.65,23.14,31.299999999999997,22.0,2.0,1994.0
53,27.759999999999998,24.5,33.519999999999996,23.0,2.0,1994.0
54,25.78,22.44,31.560000000000002,24.0,2.0,1994.0
55,24.81,23.4,27.619999999999997,25.0,2.0,1994.0
56,29.19,25.98,34.38,26.0,2.0,1994.0
57,24.5,22.36,29.0,27.0,2.0,1994.0
58,29.78,28.400000000000002,34.56,28.0,2.0,1994.0
59,28.0,24.46,31.0,1.0,3.0,1994.0
60,33.89,30.92,37.78,2.0,3.0,1994.0
61,28.46,25.75,32.92,3.0,3.0,1994.0
62,31.62,29.01,36.24,4.0,3.0,1994.0
63,32.24,30.520000000000003,37.480000000000004,5.0,3.0,1994.0
64,33.14,31.47,38.28,6.0,3.0,1994.0
65,30.37,28.05,34.74,7.0,3.0,1994.0
66,33.25,32.01,37.5,8.0,3.0,1994.0
67,29.03,25.96,33.06,9.0,3.0,1994.0
68,31.04,29.45,35.08,10.0,3.0,1994.0
69,30.14,27.3,33.28,11.0,3.0,1994.0
70,33.89,29.93,39.78,12.0,3.0,1994.0
71,32.16,29.979999999999997,36.31999999999999,13.0,3.0,1994.0
72,33.64,29.77,38.28,14.0,3.0,1994.0
73,32.48,29.069999999999997,35.959999999999994,15.0,3.0,1994.0
74,32.29,28.79,34.58,16.0,3.0,1994.0
75,32.09,30.030000000000005,35.18000000000001,17.0,3.0,1994.0
76,31.87,28.400000000000002,34.74,18.0,3.0,1994.0
77,33.25,30.490000000000002,38.5,19.0,3.0,1994.0
78,31.62,27.93,34.24,20.0,3.0,1994.0
79,33.56,30.57,36.120000000000005,21.0,3.0,1994.0
80,30.01,27.270000000000003,35.02,22.0,3.0,1994.0
81,28.93,25.79,31.86,23.0,3.0,1994.0
82,32.8,29.659999999999997,38.599999999999994,24.0,3.0,1994.0
83,32.5,30.71,37.0,25.0,3.0,1994.0
84,30.740000000000002,27.32,34.480000000000004,26.0,3.0,1994.0
85,29.51,27.87,33.02,27.0,3.0,1994.0
86,28.19,26.720000000000002,32.38,28.0,3.0,1994.0
87,30.1,28.69,35.2,29.0,3.0,1994.0
88,30.7,27.009999999999998,36.4,30.0,3.0,1994.0
89,32.15,30.75,35.3,31.0,3.0,1994.0
90,31.22,29.41,36.44,1.0,4.0,1994.0
91,35.63,32.21,38.260000000000005,2.0,4.0,1994.0
92,33.15,30.64,35.3,3.0,4.0,1994.0
93,34.31,32.45,39.620000000000005,4.0,4.0,1994.0
94,31.14,27.7,36.28,5.0,4.0,1994.0
95,32.88,31.490000000000002,35.760000000000005,6.0,4.0,1994.0
96,33.02,29.150000000000002,35.040000000000006,7.0,4.0,1994.0
97,34.75,31.66,40.5,8.0,4.0,1994.0
98,33.8,32.51,37.599999999999994,9.0,4.0,1994.0
99,35.56,32.900000000000006,40.120000000000005,10.0,4.0,1994.0
100,33.38,29.560000000000002,35.760000000000005,11.0,4.0,1994.0
101,34.19,30.259999999999998,38.379999999999995,12.0,4.0,1994.0
102,35.32,33.52,39.64,13.0,4.0,1994.0
103,34.89,31.65,40.78,14.0,4.0,1994.0
104,31.39,29.0,33.78,15.0,4.0,1994.0
105,30.04,26.21,33.08,16.0,4.0,1994.0
106,32.98,30.019999999999996,38.959999999999994,17.0,4.0,1994.0
107,32.1,29.75,37.2,18.0,4.0,1994.0
108,33.37,29.619999999999997,38.739999999999995,19.0,4.0,1994.0
109,31.91,30.35,37.82,20.0,4.0,1994.0
110,33.44,31.959999999999997,37.879999999999995,21.0,4.0,1994.0
111,32.78,31.03,35.56,22.0,4.0,1994.0
112,30.61,28.58,34.22,23.0,4.0,1994.0
113,32.73,31.449999999999996,38.459999999999994,24.0,4.0,1994.0
114,33.96,32.51,36.92,25.0,4.0,1994.0
115,34.94,32.199999999999996,37.879999999999995,26.0,4.0,1994.0
116,34.89,31.39,40.78,27.0,4.0,1994.0
117,32.21,30.69,37.42,28.0,4.0,1994.0
118,30.08,28.209999999999997,33.16,29.0,4.0,1994.0
119,33.9,32.589999999999996,38.8,30.0,4.0,1994.0
120,36.48,32.94,38.959999999999994,1.0,5.0,1994.0
121,34.45,33.07,38.900000000000006,2.0,5.0,1994.0
122,38.65,37.37,44.3,3.0,5.0,1994.0
123,37.47,35.32,42.94,4.0,5.0,1994.0
124,37.73,36.54,40.459999999999994,5.0,5.0,1994.0
125,33.43,30.38,36.86,6.0,5.0,1994.0
126,38.3,35.769999999999996,40.599999999999994,7.0,5.0,1994.0
127,34.52,33.1,39.040000000000006,8.0,5.0,1994.0
128,37.13,33.53,39.260000000000005,9.0,5.0,1994.0
129,38.8,36.279999999999994,42.599999999999994,10.0,5.0,1994.0
130,35.43,33.61,37.86,11.0,5.0,1994.0
131,35.07,31.88,38.14,12.0,5.0,1994.0
132,37.31,34.93,42.620000000000005,13.0,5.0,1994.0
133,34.0,30.0,39.0,14.0,5.0,1994.0
134,34.66,31.549999999999997,40.31999999999999,15.0,5.0,1994.0
135,36.23,34.57,39.459999999999994,16.0,5.0,1994.0
136,34.71,31.26,37.42,17.0,5.0,1994.0
137,33.57,31.84,39.14,18.0,5.0,1994.0
138,37.54,35.86,43.08,19.0,5.0,1994.0
139,36.05,33.169999999999995,38.099999999999994,20.0,5.0,1994.0
140,33.9,32.6,38.8,21.0,5.0,1994.0
141,33.52,31.980000000000004,36.040000000000006,22.0,5.0,1994.0
142,33.58,30.7,36.16,23.0,5.0,1994.0
143,33.59,30.17,39.18000000000001,24.0,5.0,1994.0
144,35.38,33.82,39.760000000000005,25.0,5.0,1994.0
145,37.72,34.17,42.44,26.0,5.0,1994.0
146,34.25,32.93,39.5,27.0,5.0,1994.0
147,33.89,30.01,39.78,28.0,5.0,1994.0
148,38.49,36.03,43.980000000000004,29.0,5.0,1994.0
149,37.94,36.91,43.879999999999995,30.0,5.0,1994.0
150,33.39,30.490000000000002,37.78,31.0,5.0,1994.0
151,37.980000000000004,35.71,40.96,1.0,6.0,1994.0
152,34.2,32.34,38.400000000000006,2.0,6.0,1994.0
153,33.83,32.68,36.66,3.0,6.0,1994.0
154,34.88,33.75,39.760000000000005,4.0,6.0,1994.0
155,33.06,30.94,37.120000000000005,5.0,6.0,1994.0
156,35.23,31.569999999999997,39.459999999999994,6.0,6.0,1994.0
157,34.3,30.79,37.599999999999994,7.0,6.0,1994.0
158,35.07,31.54,38.14,8.0,6.0,1994.0
159,36.32,34.29,38.64,9.0,6.0,1994.0
160,34.51,31.979999999999997,39.019999999999996,10.0,6.0,1994.0
161,36.53,35.03,42.06,11.0,6.0,1994.0
162,35.72,32.61,38.44,12.0,6.0,1994.0
163,32.0,29.36,36.0,13.0,6.0,1994.0
164,32.8,30.129999999999995,38.599999999999994,14.0,6.0,1994.0
165,32.56,28.96,38.120000000000005,15.0,6.0,1994.0
166,35.99,33.38,39.980000000000004,16.0,6.0,1994.0
167,36.19,33.94,39.379999999999995,17.0,6.0,1994.0
168,37.28,33.84,42.56,18.0,6.0,1994.0
169,35.04,31.5,38.08,19.0,6.0,1994.0
170,36.69,34.5,39.379999999999995,20.0,6.0,1994.0
171,37.2,33.78,42.400000000000006,21.0,6.0,1994.0
172,32.26,29.279999999999998,34.519999999999996,22.0,6.0,1994.0
173,34.46,31.27,37.92,23.0,6.0,1994.0
174,33.55,30.939999999999998,36.099999999999994,24.0,6.0,1994.0
175,33.09,30.040000000000003,38.18000000000001,25.0,6.0,1994.0
176,33.57,30.86,39.14,26.0,6.0,1994.0
177,33.48,31.74,38.959999999999994,27.0,6.0,1994.0
178,34.76,32.489999999999995,38.519999999999996,28.0,6.0,1994.0
179,36.87,35.19,42.739999999999995,29.0,6.0,1994.0
180,32.98,30.449999999999996,35.959999999999994,30.0,6.0,1994.0
181,31.84,28.759999999999998,36.68,1.0,7.0,1994.0
182,30.97,28.99,34.94,2.0,7.0,1994.0
183,34.62,32.03,37.239999999999995,3.0,7.0,1994.0
184,31.34,30.0,34.68,4.0,7.0,1994.0
185,30.4,28.639999999999997,34.8,5.0,7.0,1994.0
186,34.04,32.1,37.08,6.0,7.0,1994.0
187,31.64,29.79,36.28,7.0,7.0,1994.0
188,34.230000000000004,33.11000000000001,37.46,8.0,7.0,1994.0
189,34.79,33.46,40.58,9.0,7.0,1994.0
190,31.61,29.78,36.22,10.0,7.0,1994.0
191,30.12,26.92,33.24,11.0,7.0,1994.0
192,29.7,27.09,33.4,12.0,7.0,1994.0
193,33.42,29.950000000000003,37.84,13.0,7.0,1994.0
194,32.03,29.85,36.06,14.0,7.0,1994.0
195,33.02,30.240000000000002,35.040000000000006,15.0,7.0,1994.0
196,32.18,30.34,36.36,16.0,7.0,1994.0
197,30.67,29.400000000000002,34.34,17.0,7.0,1994.0
198,32.43,28.98,34.86,18.0,7.0,1994.0
199,32.01,29.259999999999998,34.019999999999996,19.0,7.0,1994.0
200,29.35,25.87,33.7,20.0,7.0,1994.0
201,29.92,27.51,35.84,21.0,7.0,1994.0
202,30.11,27.53,33.22,22.0,7.0,1994.0
203,30.05,28.82,34.1,23.0,7.0,1994.0
204,34.42,33.14,38.84,24.0,7.0,1994.0
205,34.96,32.49,39.92,25.0,7.0,1994.0
206,32.92,29.92,37.84,26.0,7.0,1994.0
207,30.35,26.6,34.7,27.0,7.0,1994.0
208,30.16,28.63,35.32,28.0,7.0,1994.0
209,34.99,33.71,40.980000000000004,29.0,7.0,1994.0
210,32.94,31.929999999999996,38.879999999999995,30.0,7.0,1994.0
211,29.6,26.98,34.2,31.0,7.0,1994.0
212,33.92,31.130000000000003,39.84,1.0,8.0,1994.0
213,32.86,29.27,36.72,2.0,8.0,1994.0
214,30.33,28.83,33.66,3.0,8.0,1994.0
215,29.4,25.5,34.8,4.0,8.0,1994.0
216,29.6,27.11,35.2,5.0,8.0,1994.0
217,32.17,28.23,35.34,6.0,8.0,1994.0
218,30.35,28.080000000000002,32.7,7.0,8.0,1994.0
219,32.67,29.96,36.34,8.0,8.0,1994.0
220,33.75,30.58,38.5,9.0,8.0,1994.0
221,34.15,32.25,38.3,10.0,8.0,1994.0
222,34.75,33.36,39.5,11.0,8.0,1994.0
223,29.37,28.14,33.74,12.0,8.0,1994.0
224,31.46,30.220000000000002,34.92,13.0,8.0,1994.0
225,32.05,30.939999999999998,35.099999999999994,14.0,8.0,1994.0
226,30.05,28.97,35.1,15.0,8.0,1994.0
227,34.78,31.26,37.56,16.0,8.0,1994.0
228,32.84,28.92,35.68000000000001,17.0,8.0,1994.0
229,34.43,31.31,37.86,18.0,8.0,1994.0
230,31.46,28.29,36.92,19.0,8.0,1994.0
231,34.29,32.89,36.58,20.0,8.0,1994.0
232,30.29,29.07,34.58,21.0,8.0,1994.0
233,29.5,28.16,35.0,22.0,8.0,1994.0
234,32.51,29.08,35.019999999999996,23.0,8.0,1994.0
235,29.62,25.98,33.24,24.0,8.0,1994.0
236,31.23,29.46,33.46,25.0,8.0,1994.0
237,34.519999999999996,31.509999999999998,37.04,26.0,8.0,1994.0
238,33.18,29.87,38.36,27.0,8.0,1994.0
239,30.06,27.52,34.12,28.0,8.0,1994.0
240,31.42,28.14,34.84,29.0,8.0,1994.0
241,29.23,26.580000000000002,32.46,30.0,8.0,1994.0
242,34.74,33.47,38.480000000000004,31.0,8.0,1994.0
243,32.89,29.64,38.78,1.0,9.0,1994.0
244,32.56,29.310000000000002,35.120000000000005,2.0,9.0,1994.0
245,29.53,25.94,35.06,3.0,9.0,1994.0
246,34.86,32.99,39.72,4.0,9.0,1994.0
247,32.93,31.52,35.86,5.0,9.0,1994.0
248,29.12,26.450000000000003,31.240000000000002,6.0,9.0,1994.0
249,33.55,32.16,36.099999999999994,7.0,9.0,1994.0
250,30.73,27.44,33.46,8.0,9.0,1994.0
251,29.55,25.86,34.1,9.0,9.0,1994.0
252,32.85,28.87,37.7,10.0,9.0,1994.0
253,34.93,31.59,38.86,11.0,9.0,1994.0
254,31.88,28.099999999999998,37.76,12.0,9.0,1994.0
255,32.77,30.210000000000004,35.540000000000006,13.0,9.0,1994.0
256,30.55,27.200000000000003,35.1,14.0,9.0,1994.0
257,31.41,29.740000000000002,35.82,15.0,9.0,1994.0
258,29.13,26.86,34.26,16.0,9.0,1994.0
259,34.69,31.249999999999996,40.379999999999995,17.0,9.0,1994.0
260,29.05,26.18,31.1,18.0,9.0,1994.0
261,29.06,25.18,34.12,19.0,9.0,1994.0
262,29.04,25.75,33.08,20.0,9.0,1994.0
263,33.12,31.749999999999996,38.239999999999995,21.0,9.0,1994.0
264,30.17,28.19,33.34,22.0,9.0,1994.0
265,30.54,28.25,36.08,23.0,9.0,1994.0
266,33.84,30.860000000000003,39.68000000000001,24.0,9.0,1994.0
267,33.41,30.039999999999996,35.81999999999999,25.0,9.0,1994.0
268,29.18,25.37,34.36,26.0,9.0,1994.0
269,33.52,29.520000000000003,37.040000000000006,27.0,9.0,1994.0
270,30.59,28.56,36.18,28.0,9.0,1994.0
271,30.66,29.12,35.32,29.0,9.0,1994.0
272,29.41,25.44,31.82,30.0,9.0,1994.0
273,32.18,28.25,36.36,1.0,10.0,1994.0
274,32.92,29.380000000000003,38.84,2.0,10.0,1994.0
275,29.13,27.18,34.26,3.0,10.0,1994.0
276,29.65,27.889999999999997,32.3,4.0,10.0,1994.0
277,30.62,27.07,33.24,5.0,10.0,1994.0
278,29.95,28.32,34.9,6.0,10.0,1994.0
279,30.49,27.93,35.98,7.0,10.0,1994.0
280,30.44,28.090000000000003,34.88,8.0,10.0,1994.0
281,33.519999999999996,30.029999999999994,37.04,9.0,10.0,1994.0
282,31.45,28.29,35.9,10.0,10.0,1994.0
283,32.4,30.439999999999998,36.8,11.0,10.0,1994.0
284,28.87,27.73,34.74,12.0,10.0,1994.0
285,29.08,27.849999999999998,32.16,13.0,10.0,1994.0
286,30.98,27.36,34.96,14.0,10.0,1994.0
287,29.3,26.68,33.6,15.0,10.0,1994.0
288,31.42,29.720000000000002,35.84,16.0,10.0,1994.0
289,30.07,27.04,34.14,17.0,10.0,1994.0
290,30.88,27.349999999999998,34.76,18.0,10.0,1994.0
291,33.18,31.53,36.36,19.0,10.0,1994.0
292,33.85,30.62,37.7,20.0,10.0,1994.0
293,33.32,31.52,35.64,21.0,10.0,1994.0
294,31.45,29.39,35.9,22.0,10.0,1994.0
295,33.91,32.79,39.81999999999999,23.0,10.0,1994.0
296,33.42,31.19,37.84,24.0,10.0,1994.0
297,28.03,26.8,30.060000000000002,25.0,10.0,1994.0
298,31.23,28.63,36.46,26.0,10.0,1994.0
299,32.31,28.96,35.620000000000005,27.0,10.0,1994.0
300,28.21,25.01,31.42,28.0,10.0,1994.0
301,29.09,27.17,34.18,29.0,10.0,1994.0
302,28.5,24.69,31.0,30.0,10.0,1994.0
303,29.87,26.19,32.74,31.0,10.0,1994.0
304,26.04,22.119999999999997,28.08,1.0,11.0,1994.0
305,30.96,29.720000000000002,34.92,2.0,11.0,1994.0
306,27.33,25.819999999999997,32.66,3.0,11.0,1994.0
307,26.44,24.900000000000002,31.880000000000003,4.0,11.0,1994.0
308,27.21,24.64,31.42,5.0,11.0,1994.0
309,30.96,29.080000000000002,33.92,6.0,11.0,1994.0
310,27.43,25.68,32.86,7.0,11.0,1994.0
311,29.69,27.36,34.38,8.0,11.0,1994.0
312,26.59,25.45,30.18,9.0,11.0,1994.0
313,30.72,28.74,33.44,10.0,11.0,1994.0
314,28.65,26.33,32.3,11.0,11.0,1994.0
315,29.8,28.52,34.6,12.0,11.0,1994.0
316,28.69,26.790000000000003,33.38,13.0,11.0,1994.0
317,28.3,24.380000000000003,33.6,14.0,11.0,1994.0
318,26.14,24.080000000000002,31.28,15.0,11.0,1994.0
319,29.84,28.74,32.68,16.0,11.0,1994.0
320,31.32,29.18,33.64,17.0,11.0,1994.0
321,30.34,27.39,32.68,18.0,11.0,1994.0
322,29.98,28.18,32.96,19.0,11.0,1994.0
323,31.009999999999998,29.939999999999998,36.019999999999996,20.0,11.0,1994.0
324,31.38,27.88,35.76,21.0,11.0,1994.0
325,29.32,27.41,33.64,22.0,11.0,1994.0
326,30.66,28.54,33.32,23.0,11.0,1994.0
327,28.81,27.689999999999998,34.62,24.0,11.0,1994.0
328,26.69,22.950000000000003,29.380000000000003,25.0,11.0,1994.0
329,26.73,24.62,31.46,26.0,11.0,1994.0
330,29.33,26.54,34.66,27.0,11.0,1994.0
331,26.39,25.04,30.78,28.0,11.0,1994.0
332,31.09,28.32,34.18,29.0,11.0,1994.0
333,28.8,27.36,34.6,30.0,11.0,1994.0
334,24.39,20.62,29.78,1.0,12.0,1994.0
335,24.56,21.259999999999998,29.119999999999997,2.0,12.0,1994.0
336,25.740000000000002,24.290000000000003,30.480000000000004,3.0,12.0,1994.0
337,25.61,22.61,31.22,4.0,12.0,1994.0
338,27.54,24.43,33.08,5.0,12.0,1994.0
339,23.02,20.009999999999998,28.04,6.0,12.0,1994.0
340,28.95,24.95,31.9,7.0,12.0,1994.0
341,27.34,23.4,31.68,8.0,12.0,1994.0
342,25.91,22.94,30.82,9.0,12.0,1994.0
343,23.97,20.4,26.939999999999998,10.0,12.0,1994.0
344,25.66,24.42,29.32,11.0,12.0,1994.0
345,25.89,22.53,30.78,12.0,12.0,1994.0
346,28.18,26.05,30.36,13.0,12.0,1994.0
347,24.79,23.25,27.58,14.0,12.0,1994.0
348,27.39,25.37,31.78,15.0,12.0,1994.0
349,28.8,25.490000000000002,33.6,16.0,12.0,1994.0
350,26.88,25.79,30.759999999999998,17.0,12.0,1994.0
351,24.28,20.89,28.560000000000002,18.0,12.0,1994.0
352,27.27,24.45,31.54,19.0,12.0,1994.0
353,28.15,24.31,30.299999999999997,20.0,12.0,1994.0
354,27.25,25.74,32.5,21.0,12.0,1994.0
355,26.62,23.700000000000003,32.24,22.0,12.0,1994.0
356,27.3,23.73,32.6,23.0,12.0,1994.0
357,24.96,21.34,29.92,24.0,12.0,1994.0
358,26.08,24.349999999999998,31.159999999999997,25.0,12.0,1994.0
359,27.33,25.799999999999997,29.659999999999997,26.0,12.0,1994.0
360,28.35,25.46,33.7,27.0,12.0,1994.0
361,28.22,25.279999999999998,31.439999999999998,28.0,12.0,1994.0
362,23.98,22.25,29.96,29.0,12.0,1994.0
363,27.4,25.189999999999998,29.799999999999997,30.0,12.0,1994.0
364,23.31,22.04,27.619999999999997,31.0,12.0,1994.0
0,23.82,22.34,27.64,1.0,1.0,1995.0
1,27.53,25.830000000000002,31.060000000000002,2.0,1.0,1995.0
2,27.94,24.020000000000003,31.880000000000003,3.0,1.0,1995.0
3,25.28,22.26,27.560000000000002,4.0,1.0,1995.0
4,24.86,21.97,27.72,5.0,1.0,1995.0
5,26.48,24.240000000000002,29.96,6.0,1.0,1995.0
6,28.98,26.560000000000002,32.96,7.0,1.0,1995.0
7,27.1,25.37,30.200000000000003,8.0,1.0,1995.0
8,28.1,25.040000000000003,31.200000000000003,9.0,1.0,1995.0
9,23.55,20.990000000000002,27.1,10.0,1.0,1995.0
10,25.17,21.69,27.340000000000003,11.0,1.0,1995.0
11,28.36,26.07,32.72,12.0,1.0,1995.0
12,24.06,21.93,28.119999999999997,13.0,1.0,1995.0
13,26.71,23.89,29.42,14.0,1.0,1995.0
14,28.71,24.76,31.42,15.0,1.0,1995.0
15,24.02,20.45,29.04,16.0,1.0,1995.0
16,27.28,25.67,30.560000000000002,17.0,1.0,1995.0
17,26.75,22.95,32.5,18.0,1.0,1995.0
18,24.55,20.580000000000002,29.1,19.0,1.0,1995.0
19,27.83,26.04,32.66,20.0,1.0,1995.0
20,27.92,26.020000000000003,30.840000000000003,21.0,1.0,1995.0
21,23.48,19.560000000000002,28.96,22.0,1.0,1995.0
22,26.05,22.79,31.1,23.0,1.0,1995.0
23,25.09,23.97,28.18,24.0,1.0,1995.0
24,25.15,22.99,30.299999999999997,25.0,1.0,1995.0
25,24.9,21.61,30.799999999999997,26.0,1.0,1995.0
26,25.34,21.95,29.68,27.0,1.0,1995.0
27,24.42,22.200000000000003,29.840000000000003,28.0,1.0,1995.0
28,24.66,22.39,28.32,29.0,1.0,1995.0
29,26.3,22.78,28.6,30.0,1.0,1995.0
30,26.58,22.599999999999998,29.159999999999997,31.0,1.0,1995.0
31,30.13,27.189999999999998,35.26,1.0,2.0,1995.0
32,25.88,22.64,30.759999999999998,2.0,2.0,1995.0
33,25.38,23.07,28.759999999999998,3.0,2.0,1995.0
34,25.77,22.189999999999998,28.54,4.0,2.0,1995.0
35,27.32,23.93,30.64,5.0,2.0,1995.0
36,29.759999999999998,27.049999999999997,34.519999999999996,6.0,2.0,1995.0
37,25.49,23.88,27.979999999999997,7.0,2.0,1995.0
38,26.0,24.11,29.0,8.0,2.0,1995.0
39,27.19,25.26,31.380000000000003,9.0,2.0,1995.0
40,27.75,24.68,32.5,10.0,2.0,1995.0
41,25.49,24.349999999999998,27.979999999999997,11.0,2.0,1995.0
42,28.37,25.19,31.740000000000002,12.0,2.0,1995.0
43,29.46,27.25,31.92,13.0,2.0,1995.0
44,30.97,27.979999999999997,34.94,14.0,2.0,1995.0
45,28.3,26.64,31.6,15.0,2.0,1995.0
46,30.65,27.47,34.3,16.0,2.0,1995.0
47,27.65,26.63,31.299999999999997,17.0,2.0,1995.0
48,30.41,28.83,32.82,18.0,2.0,1995.0
49,30.46,29.060000000000002,35.92,19.0,2.0,1995.0
50,25.65,24.619999999999997,30.299999999999997,20.0,2.0,1995.0
51,30.44,27.17,35.88,21.0,2.0,1995.0
52,29.94,26.03,34.88,22.0,2.0,1995.0
53,25.83,22.54,28.659999999999997,23.0,2.0,1995.0
54,27.16,25.5,31.32,24.0,2.0,1995.0
55,29.69,25.71,33.38,25.0,2.0,1995.0
56,26.59,24.259999999999998,29.18,26.0,2.0,1995.0
57,28.17,26.28,30.340000000000003,27.0,2.0,1995.0
58,28.37,25.96,30.740000000000002,28.0,2.0,1995.0
59,33.62,32.519999999999996,37.239999999999995,1.0,3.0,1995.0
60,33.47,30.97,35.94,2.0,3.0,1995.0
61,29.11,27.88,32.22,3.0,3.0,1995.0
62,31.37,29.59,35.74,4.0,3.0,1995.0
63,33.83,31.849999999999998,39.66,5.0,3.0,1995.0
64,30.76,28.78,33.52,6.0,3.0,1995.0
65,31.84,29.02,37.68,7.0,3.0,1995.0
66,28.0,25.19,30.0,8.0,3.0,1995.0
